85036614000,1,0,0,0
85041606000,0.9999995139169291,-0.0001620427676510525,0.000930814746383653,0.0002819431763564172
85046598000,0.9999983538260035,-0.0003375507750793183,0.001684435301960102,0.0005840226626134164
85051590000,0.9999969065608817,-0.0005155360013139226,0.002252329679812668,0.0009209247051180136
85056582000,0.9999954467668128,-0.000690829311082538,0.002631252494934547,0.00130602864172472
85061574000,0.9999941014221385,-0.0008666517361368282,0.00282589030721771,0.001749394086503341
85066566000,0.9999928300555128,-0.001052019640817372,0.002852855562940352,0.00225705723873728
85071558000,0.9999914320267709,-0.001258482410280391,0.002743363210730449,0.002833029008858963
85076550000,0.9999895969270588,-0.001498182276338196,0.002544552968528086,0.00347659858416248
85081542000,0.9999869765448851,-0.001783182262490321,0.002320815805492047,0.004181006533740709
85086534000,0.9999832738705664,-0.002124182711880642,0.002146493606228729,0.004932787458328714
85091526000,0.9999782916316321,-0.002530551919286748,0.00209658591046848,0.005711120729441401
85096518000,0.9999719283809853,-0.003004596811129673,0.002231479337159194,0.006491174622808782
85101510000,0.9999641431312597,-0.003539086302254304,0.002582993978134129,0.007246755275285358
85106502000,0.9999549336506841,-0.00411668576066084,0.003148395434940935,0.007954317833066674
85111494000,0.9999443628326777,-0.004713820250383284,0.00389438956590861,0.008595630733461012
85116486000,0.9999326236407593,-0.005305803875422138,0.004767741476794726,0.009157798062518293
85121478000,0.9999200434645176,-0.00587512576853376,0.005705303846081544,0.009635303998588524
85126470000,0.9999070782239907,-0.00641135252134702,0.006645949364736769,0.0100280024656089
85131462000,0.9998942584650252,-0.006908503335999739,0.007537879530149338,0.01034044692085572
85136454000,0.999882110365197,-0.007366304541549925,0.00833994410217744,0.01058056054343988
85141446000,0.9998710692649737,-0.007788210851540476,0.009025622078366873,0.01075763750776389
85146438000,0.9998614239927071,-0.008183361439004895,0.009580388491727517,0.01088032918537827
85151430000,0.9998533117901098,-0.008564013988536975,0.009999703691089176,0.01095529519657251
